Bee Year Added, Bee Family,Bee Genus,Bee Species,Bee Code,Bee Native?,Plant Family,Plant Genus,Plant Species,Plant Common Name
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Asteraceae,Helenium,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Fabaceae,Melilotus,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Fabaceae,Trifolium,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Lamiaceae,Ocimum,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Lamiaceae,Ocimum,basilicum,sweet basil
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Lamiaceae,Pycnanthemum,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Plantaginaceae,Linaria,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Polygonaceae,Persicaria,hydropiperoides,swamp smartweed
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Polygonaceae,Polygonum,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Rosaceae,Rubus,.,.
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Solanaceae,Solanum,nigrum,black nightshade
2015,Halictidae,Augochloropsis,anonyma,alanonyma,Y,Verbenaceae,Phyla,nodiflora,turkey tangle fogfruit
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Anacardiaceae,Schinus,terebinthifolius,Brazilian peppertree
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Apiaceae,Daucus,carota,Queen Anne's lace
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Apiaceae,Polytaenia,nuttallii,Nuttall's prairie parsley
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Apocynaceae,Apocynum,cannabinum,Indianhemp
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Baccharis,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Bidens,pilosa,romerillo
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Eurybia,divaricata,white wood aster
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Helianthus,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Packera,aurea,golden ragwort
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Senecio,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Solidago,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Symphyotrichum,subulatum,eastern annual saltmarsh aster
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Asteraceae,Tanacetum,vulgare,common tansy
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Brassicaceae,Barbarea,vulgaris,garden yellowrocket
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Cucurbitaceae,.,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Elaeagnaceae,Elaeagnus,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Ericaceae,Calluna,vulgaris,heather
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Ericaceae,Vaccinium,corymbosum,highbush blueberry
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Acacia,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Chamaecrista,fasciculata,partridge pea
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Dalea,greggii,Gregg's prairie clover
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Dalea,pinnata,summer farewell
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Lathyrus,japonicus,beach pea
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Mimosa,nuttallii,Nuttall's sensitive-briar
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Fabaceae,Prosopis,juliflora,mesquite
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Lamiaceae,Pycnanthemum,incanum,hoary mountainmint
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Lauraceae,Sassafras,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Loasaceae,Cevallia,sinuata,stinging serpent
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Malvaceae,Malvella,leprosa,alkali mallow
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Plantaginaceae,Penstemon,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Polygonaceae,Persicaria,pensylvanicum,Pennsylvania smartweed
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Polygonaceae,Polygonum,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Aronia,melanocarpa,black chokeberry
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Aruncus,dioicus,bride's feathers
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Potentilla,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Rosa,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Rosa,arkansana,prairie rose
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Rosa,rugosa,rugosa rose
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Rubus,.,.
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Rosaceae,Rubus,argutus,sawtooth blackberry
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Violaceae,Viola,rostrata,longspur violet
2015,Halictidae,Augochloropsis,metallica,almetallica,Y,Vitaceae,Cissus,trifoliata,sorrelvine
2015,Halictidae,Augochloropsis,sumptuosa,alsumptuosa,Y,Asteraceae,Helianthus,.,.
2015,Halictidae,Augochloropsis,sumptuosa,alsumptuosa,Y,Fagaceae,Heterotheca,villosa,hairy false goldenaster
2015,Halictidae,Augochloropsis,sumptuosa,alsumptuosa,Y,Plantaginaceae,Penstemon,grandiflorus,large beardtongue
2015,Halictidae,Augochloropsis,sumptuosa,alsumptuosa,Y,Rosaceae,Crataegus,.,.
2015,Halictidae,Augochloropsis,sumptuosa,alsumptuosa,Y,Rubiaceae,Diodia,teres,poorjoe
2017,Halictidae,Pseudaugochlora,graminea,pcgraminea,.,.,.,.,.
2017,Halictidae,Temnosoma,smaragdinum,tmsmaragdinum,.,.,.,.,.
2017,Halictidae,Agapostemon,aenigma,agaenigma,.,.,.,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Aizoaceae,Trianthema,portulacastrum,desert horsepurslane
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Amaranthaceae,Atriplex,confertifolia,shadescale saltbush
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Amaranthaceae,Salsola,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Amaranthaceae,Salsola,tragus,prickly Russian thistle
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Amaryllidaceae,Allium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Anacardiaceae,Rhus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Apiaceae,Daucus,carota,Queen Anne's lace
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Apiaceae,Erysimum,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Apiaceae,Erysimum,repandum,spreading wallflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asclepiadaceae,Asclepias,erosa,desert milkweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asparagaceae,Nolina,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,.,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Aster,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Baccharis,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Baccharis,salicifolia,mule-fat
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Balsamorhiza,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Centaurea,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Chaenactis,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Chaenactis,douglasii,Douglas' dustymaiden
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Chrysothamnus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Cichorium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Cirsium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Cirsium,arvense,Canada thistle
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Cirsium,drummondii,dwarf thistle
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Cirsium,undulatum,wavyleaf thistle
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Cirsium,vulgare,bull thistle
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Coreopsis,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Crepis,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Encelia,farinosa,brittlebush
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Enceliopsis,argophylla,silverleaf sunray
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Ericameria,nauseosa,rubber rabbitbrush
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Erigeron,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Erigeron,nematophyllus,needleleaf fleabane
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Flaveria,campestris,alkali yellowtops
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Gaillardia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Geraea,canescens,hairy desertsunflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Grindelia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Grindelia,squarrosa,curlycup gumweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Gutierrezia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Gutierrezia,microcephala,threadleaf snakeweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Gutierrezia,sarothrae,broom snakeweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helenium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helenium,bigelovii,Bigelow's sneezeweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helianthella,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helianthus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helianthus,annuus,common sunflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helianthus,anomalus,western sunflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helianthus,ciliaris,Texas blueweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Helminthotheca,echioides,bristly oxtongue
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Heterotheca,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Heterotheca,inuloides,fancy falsegoldenaster
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Heterotheca,subaxillaris,camphorweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Heterotheca,villosa,hairy false goldenaster
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Lorandersoni,linifolia,spearleaf rabbitbrush
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Madia,elegans,common madia
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Malacothrix,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Packera,cana,woolly groundsel
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Packera,streptanthifolia,Rocky Mountain groundsel
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Pectis,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Plectocephalus,americanus,American star-thistle
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Psilostrophe,sparsiflora,greenstem paperflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Rafinesquia,californica,California plumeseed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Rudbeckia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Scabrethia,scabra,badlands mule-ears
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Senecio,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Senecio,integerrimus,lambstongue ragwort
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Solidago,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Stephanomeria,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Symphyotrichum,subulatum,eastern annual saltmarsh aster
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Taraxacum,officinale,common dandelion
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Tetradymia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Tetraneuris,acaulis,stemlessfour-nerve daisy
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Verbesina,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Viguiera,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Asteraceae,Wyethia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Boraginaceae,Cryptantha,flavoculata,roughseed cryptantha
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Boraginaceae,Ehretia,anacua,knockaway
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Boraginaceae,Mertensia,franciscana,Franciscan bluebells
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Boraginaceae,Phacelia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Boraginaceae,Phacelia,heterophylla,varileaf phacelia
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Boraginaceae,Phacelia,linearis,threadleaf phacelia
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Lepidium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Lepidium,alyssoides,mesa pepperwort
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Lepidium,montanum,mountain pepperweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Lepidium,perfoliatum,clasping pepperweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Lesquerella,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Nerisyrenia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Physaria,ludoviciana,foothill bladderpod
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Physaria,montana,mountain bladderpod
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Physaria,obcordata,Dudley Bluffs twinpod
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Schoenocrambe,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Sisymbrium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Sisymbrium,altissimum,tall tumblemustard
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Stanleya,pinnata,desert princesplume
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Brassicaceae,Streptanthus,cordatus,heartleaf twistflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cactaceae,Opuntia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cactaceae,Opuntia,polyacantha,hairspine pricklypear
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cactaceae,Sclerocactus,glaucus,Colorado hookless cactus
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cactaceae,Sclerocactus,whipplei,Whipple's fishhook cactus
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Caryophyllaceae,Eremogone,hookeri,Hooker's sandwort
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cleomaceae,Cleome,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cleomaceae,Cleomella,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cleomaceae,Peritoma,lutea,yellow spiderflower
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Cleomaceae,Peritoma,serrulata,Rocky Mountain beeplant
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Crassulaceae,Sedum,lanceolatum,spearleaf stonecrop
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Euphorbiaceae,Croton,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Astragalus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Astragalus,bisulcatus,twocrested milkvetch
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Astragalus,lentiginosus,freckled milkvetch
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Astragalus,sericoleucus,silky milkvetch
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Astragalus,spatulatus,tufted milkvetch
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Astragalus,utahensis,Utah milkvetch
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Baileya,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Baileya,multiradiata,desert marigold
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Dalea,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Dalea,candida,white prairie clover
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Eysenhardtia,spinosa,spiny kidneywood
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Lupinus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Medicago,sativa,alfalfa
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Melilotus,albus,white sweetclover
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Onobrychis,arenaria,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Petalostemon,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Prosopis,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Psoralea,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Psorothamnus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Senegalia,greggii,catclaw acacia
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Trifolium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Trifolium,barnebyi,Barneby's clover
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Fabaceae,Vicia,villosa,winter vetch
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Gentianaceae,Frasera,speciosa,elkweed
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Geraniaceae,Erodium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Hyperiaceae,Hypericum,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Lamiaceae,.,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Lamiaceae,Marrubium,vulgare,horehound
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Lamiaceae,Poliomintha,incana,frosted mint
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Liliaceae,Calochortus,nuttallii,sego lily
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Linaceae,Linum,lewisii,Lewis flax
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Loasaceae,Mentzelia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Loasaceae,Petalonyx,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Gossypium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Gossypium,hirsutum,upland cotton
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Iliamna,bakeri,Baker's wild hollyhock
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Iliamna,longisepala,longsepal wild hollyhock
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Sidalcea,neomexicana,salt spring checkerbloom
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Sphaeralcea,ambigua,desert globemallow
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Sphaeralcea,angustifolia,copper globemallow
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Sphaeralcea,coccinea,scarlet globemallow
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Malvaceae,Sphaeralcea,parvifolia,small-leaf globemallow
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Montiaceae,Calyptridium,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Onagraceae,Oenothera,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Onagraceae,Oenothera,pallida,pale evening primrose
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Papaveraceae,Arctomecon,merriamii,desert bearpoppy
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Plantaginaceae,Penstemon,bicolor,pinto beardtongue
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Plantaginaceae,Penstemon,caryi,Caryi's beardtongue
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Plantaginaceae,Penstemon,harringtonii,Harrington's beardtongue
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Plantaginaceae,Penstemon,palmeri,Palmer's penstemon
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Polemoniaceae,Gilia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Polemoniaceae,Phlox,hoodii,Hood's phlox
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Polygonaceae,Antigonon,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Polygonaceae,Eriogonum,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Polygonaceae,Eriogonum,heermannii,Heermann's buckwheat
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Polygonaceae,Fallugia,paradoxa,Apache plume
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Ranunculaceae,Clematis,ligusticifolia,western white clematis
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Ranunculaceae,Ranunculus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rhamnaceae,Ziziphus,obtusifolia,lotebush
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rosaceae,Amelanchier,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rosaceae,Cercocarpus,montanus,alderleaf mountain mahogany
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rosaceae,Fragaria,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rosaceae,Prunus,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rosaceae,Purshia,tridentata,antelope bitterbrush
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Rosaceae,Stephanandra,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Salicaceae,Salix,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Tamaricaceae,Tamarix,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Tamaricaceae,Tamarix,chinensis,five-stamen tamarisk
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Tamaricaceae,Tamarix,gallica,French tamarisk
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Verbenaceae,Verbena,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Zygophyllaceae,Kallstroemia,.,.
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Zygophyllaceae,Kallstroemia,grandiflora,Arizona poppy
2015,Halictidae,Agapostemon,angelicus,agangelicus,Y,Zygophyllaceae,Larrea,tridentata,creosote bush
2017,Halictidae,Agapostemon,atrocaeruleus,agatrocaeruleus,.,.,.,.,.
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Asteraceae,Cirsium,.,.
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Asteraceae,Ericameria,nauseosa,rubber rabbitbrush
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Asteraceae,Senecio,.,.
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Fabaceae,Cercidium,.,.
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Onagraceae,Oenothera,.,.
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Polygonaceae,Eriogonum,pelinophilum,clay-loving buckwheat
2015,Halictidae,Agapostemon,coloradinus,agcoloradinus,Y,Solanaceae,Solanum,elaeagnifolium,silverleaf nightshade
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Amaranthaceae,Atriplex,.,.
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Amaranthaceae,Salsola,tragus,prickly Russian thistle
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Amaryllidaceae,Allium,.,.
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Apiaceae,Apium,.,.
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Apiaceae,Daucus,carota,Queen Anne's lace
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Apiaceae,Erysimum,repandum,spreading wallflower
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Asteraceae,.,.,.
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Asteraceae,Arnica,cordifolia,heartleaf arnica
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Asteraceae,Aster,.,.
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Asteraceae,Chrysothamnus,.,.
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Asteraceae,Chrysothamnus,viscidiflorus,yellow rabbitbrush
2015,Halictidae,Agapostemon,femoratus,agfemoratus,Y,Asteraceae,Cirsium,.,.
